"Date","Price","Open","High","Low","Change %"
"08/29/2025","6.821","6.821","6.821","6.821","0.00%"
"08/28/2025","6.821","6.822","6.827","6.820","-0.03%"
"08/27/2025","6.823","6.832","6.832","6.820","-0.12%"
"08/26/2025","6.831","6.842","6.844","6.828","-0.16%"
"08/25/2025","6.842","6.847","6.847","6.823","-0.07%"
"08/22/2025","6.847","6.815","6.847","6.815","0.47%"
"08/21/2025","6.815","6.815","6.815","6.815","0.00%"
"08/20/2025","6.815","6.847","6.865","6.815","-0.47%"
"08/19/2025","6.847","6.847","6.847","6.847","0.32%"
"08/15/2025","6.825","6.824","6.825","6.824","0.01%"
"08/14/2025","6.824","6.847","6.847","6.824","-0.38%"
"08/13/2025","6.850","6.850","6.850","6.850","0.01%"
"08/12/2025","6.849","6.872","6.876","6.849","-0.35%"
"08/11/2025","6.873","6.893","6.893","6.872","-0.04%"
"08/08/2025","6.876","6.874","6.876","6.874","0.03%"
"08/07/2025","6.874","6.886","6.886","6.874","-0.17%"
"08/06/2025","6.886","6.893","6.893","6.886","0.00%"
"08/05/2025","6.886","6.886","6.886","6.886","-0.01%"
"08/04/2025","6.887","6.906","6.906","6.887","-0.28%"
"08/01/2025","6.906","6.898","6.906","6.897","0.12%"
"07/31/2025","6.898","6.904","6.904","6.896","-0.09%"
"07/30/2025","6.904","6.915","6.920","6.902","-0.12%"
"07/29/2025","6.912","6.908","6.926","6.907","0.07%"
"07/28/2025","6.907","6.906","6.909","6.905","0.01%"
"07/25/2025","6.906","6.898","6.906","6.898","0.10%"
"07/24/2025","6.899","6.882","6.899","6.882","0.23%"
"07/23/2025","6.883","6.906","6.907","6.882","-0.33%"
"07/22/2025","6.906","6.958","6.976","6.905","-0.76%"
"07/21/2025","6.959","6.984","6.985","6.959","-0.37%"
"07/18/2025","6.985","6.985","6.985","6.985","0.00%"
"07/17/2025","6.985","7.000","7.003","6.984","-0.24%"
"07/16/2025","7.002","6.976","7.002","6.976","0.36%"
"07/15/2025","6.977","6.998","6.998","6.976","-0.30%"
"07/14/2025","6.998","6.961","6.998","6.961","0.53%"
"07/11/2025","6.961","6.982","6.984","6.961","-0.32%"
"07/10/2025","6.983","6.986","6.987","6.980","-0.06%"
"07/09/2025","6.987","6.984","6.997","6.983","0.04%"
"07/08/2025","6.984","6.980","6.984","6.980","0.03%"
"07/07/2025","6.982","6.975","6.992","6.975","0.07%"
"07/04/2025","6.977","7.002","7.007","6.990","-0.19%"
"07/03/2025","6.990","7.002","7.002","7.002","-0.01%"
"07/02/2025","6.991","6.987","7.002","6.980","0.15%"
"07/01/2025","6.981","7.013","7.014","6.987","-0.31%"
"06/30/2025","7.003","7.016","7.037","7.013","-0.19%"
"06/26/2025","7.016","7.032","7.036","7.032","-0.13%"
"06/25/2025","7.025","7.043","7.044","7.042","0.01%"
