"Date","Price","Open","High","Low","Change %"
"08/29/2025","6.322","6.303","6.324","6.302","0.32%"
"08/28/2025","6.302","6.343","6.343","6.302","-0.63%"
"08/27/2025","6.342","6.347","6.347","6.315","-0.09%"
"08/26/2025","6.348","6.324","6.372","6.324","0.36%"
"08/25/2025","6.325","6.370","6.376","6.310","-0.71%"
"08/22/2025","6.370","6.336","6.370","6.336","0.54%"
"08/21/2025","6.336","6.309","6.336","6.309","-1.48%"
"08/20/2025","6.431","6.390","6.431","6.390","0.64%"
"08/19/2025","6.390","6.390","6.390","6.390","-0.02%"
"08/15/2025","6.391","6.403","6.403","6.391","-0.19%"
"08/14/2025","6.403","6.425","6.425","6.403","-0.48%"
"08/13/2025","6.434","6.433","6.434","6.433","0.00%"
"08/12/2025","6.434","6.443","6.447","6.433","-0.09%"
"08/11/2025","6.440","6.405","6.442","6.405","0.25%"
"08/08/2025","6.424","6.443","6.443","6.423","-0.29%"
"08/07/2025","6.443","6.469","6.469","6.443","-0.40%"
"08/06/2025","6.469","6.473","6.514","6.469","-0.08%"
"08/05/2025","6.474","6.474","6.474","6.474","0.00%"
"08/04/2025","6.474","6.610","6.610","6.474","-1.64%"
"08/01/2025","6.582","6.546","6.582","6.546","0.55%"
"07/31/2025","6.546","6.550","6.580","6.546","-0.05%"
"07/30/2025","6.549","6.569","6.569","6.535","-0.02%"
"07/29/2025","6.550","6.537","6.551","6.536","0.18%"
"07/28/2025","6.538","6.522","6.542","6.522","0.25%"
"07/25/2025","6.522","6.510","6.527","6.510","0.18%"
"07/24/2025","6.510","6.489","6.512","6.489","0.31%"
"07/23/2025","6.490","6.484","6.491","6.482","0.11%"
"07/22/2025","6.483","6.516","6.524","6.483","-0.51%"
"07/21/2025","6.516","6.522","6.549","6.516","-0.53%"
"07/18/2025","6.551","6.590","6.592","6.522","-0.59%"
"07/17/2025","6.590","6.569","6.591","6.569","0.32%"
"07/16/2025","6.569","6.563","6.599","6.561","0.11%"
"07/15/2025","6.562","6.584","6.608","6.562","-0.33%"
"07/14/2025","6.584","6.577","6.612","6.577","0.11%"
"07/11/2025","6.577","6.586","6.586","6.569","-0.12%"
"07/10/2025","6.585","6.593","6.593","6.585","-0.11%"
"07/09/2025","6.592","6.584","6.614","6.584","0.12%"
"07/08/2025","6.584","6.592","6.604","6.584","-0.14%"
"07/07/2025","6.593","6.591","6.600","6.564","-0.03%"
"07/04/2025","6.595","6.599","6.614","6.599","0.04%"
"07/03/2025","6.593","6.613","6.615","6.584","-0.18%"
"07/02/2025","6.604","6.592","6.615","6.591","0.30%"
"07/01/2025","6.584","6.630","6.631","6.592","-0.56%"
"06/30/2025","6.622","6.632","6.651","6.623","-0.13%"
"06/26/2025","6.630","6.669","6.670","6.640","-0.70%"
"06/25/2025","6.677","6.709","6.709","6.692","-0.37%"
"06/24/2025","6.702","6.821","6.821","6.708","-1.59%"
"06/23/2025","6.810","6.749","6.825","6.749","0.98%"
"06/20/2025","6.744","6.736","6.755","6.736","0.26%"
"06/19/2025","6.727","6.713","6.745","6.712","0.31%"
"06/18/2025","6.706","6.719","6.727","6.708","-0.08%"
"06/17/2025","6.712","6.705","6.736","6.695","0.24%"
"06/16/2025","6.695","6.714","6.777","6.705","0.05%"
"06/13/2025","6.692","6.689","6.712","6.689","0.30%"
"06/12/2025","6.672","6.733","6.735","6.678","-0.74%"
"06/11/2025","6.721","6.752","6.752","6.733","-0.40%"
"06/10/2025","6.748","6.763","6.790","6.751","0.15%"
"06/05/2025","6.739","6.808","6.808","6.751","-0.94%"
"06/04/2025","6.802","6.819","6.825","6.809","-0.15%"
"06/03/2025","6.813","6.840","6.845","6.815","-0.25%"
"06/02/2025","6.830","6.832","6.867","6.832","0.13%"
"05/28/2025","6.821","6.820","6.845","6.819","0.15%"
"05/27/2025","6.811","6.821","6.822","6.812","0.06%"
"05/26/2025","6.806","6.811","6.827","6.794","-0.04%"
"05/23/2025","6.809","6.844","6.844","6.830","-0.33%"
"05/22/2025","6.832","6.819","6.858","6.819","0.33%"
"05/21/2025","6.809","6.839","6.839","6.813","-0.35%"
"05/20/2025","6.833","6.864","6.864","6.831","-0.33%"
"05/19/2025","6.856","6.866","6.887","6.859","-0.08%"
"05/16/2025","6.861","6.912","6.915","6.863","-0.65%"
"05/15/2025","6.906","6.902","6.917","6.902","0.27%"
"05/14/2025","6.887","6.852","6.922","6.852","0.86%"
"05/09/2025","6.829","6.877","6.877","6.850","-0.31%"
"05/08/2025","6.850","6.836","6.856","6.817","0.31%"
"05/07/2025","6.829","6.870","6.871","6.835","-0.49%"
"05/06/2025","6.863","6.865","6.907","6.865","0.18%"
"05/05/2025","6.851","6.865","6.886","6.856","-0.04%"
"05/02/2025","6.853","6.852","6.888","6.852","0.38%"
"04/30/2025","6.827","6.873","6.886","6.847","-0.59%"
"04/29/2025","6.867","6.898","6.905","6.873","-0.29%"
"04/28/2025","6.887","6.914","6.923","6.894","-0.28%"
"04/25/2025","6.906","6.948","6.966","6.916","-0.32%"
"04/24/2025","6.929","6.955","6.964","6.946","-0.13%"
"04/23/2025","6.938","6.997","7.003","6.950","-0.59%"
"04/22/2025","6.979","6.978","7.002","6.976","0.40%"
"04/21/2025","6.951","6.942","6.997","6.942","0.46%"
"04/17/2025","6.920","6.929","6.938","6.925","0.00%"
"04/16/2025","6.920","6.999","7.000","6.929","-0.56%"
"04/15/2025","6.959","7.027","7.027","6.984","-0.69%"
"04/14/2025","7.008","7.067","7.067","7.020","-0.44%"
"04/11/2025","7.039","7.093","7.104","7.064","0.35%"
"04/10/2025","7.015","7.140","7.140","7.016","-1.49%"
"04/09/2025","7.121","7.083","7.235","7.064","0.81%"
"04/08/2025","7.063","6.990","7.201","6.990","1.42%"
"03/27/2025","6.964","7.104","7.104","6.980","-1.78%"
"03/26/2025","7.090","7.205","7.205","7.102","-1.47%"
"03/25/2025","7.196","7.176","7.232","7.176","0.38%"
"03/24/2025","7.169","7.193","7.221","7.176","-0.19%"
"03/21/2025","7.183","7.111","7.197","7.111","1.35%"
"03/20/2025","7.088","7.091","7.114","7.078","0.30%"
"03/19/2025","7.067","7.036","7.096","7.036","0.61%"
"03/18/2025","7.024","6.999","7.036","6.998","0.60%"
"03/17/2025","6.982","6.975","6.999","6.975","0.28%"
"03/14/2025","6.963","6.954","6.981","6.953","0.38%"
"03/13/2025","6.936","6.925","6.955","6.924","0.31%"
"03/12/2025","6.915","6.919","6.925","6.911","0.20%"
"03/11/2025","6.901","6.880","6.922","6.880","0.48%"
"03/10/2025","6.868","6.878","6.885","6.871","0.15%"
"03/07/2025","6.858","6.886","6.897","6.869","-0.25%"
"03/06/2025","6.875","6.850","6.888","6.845","0.42%"
"03/05/2025","6.846","6.879","6.879","6.848","-0.36%"
"03/04/2025","6.871","6.883","6.884","6.875","-0.02%"
"03/03/2025","6.872","6.919","6.926","6.883","-0.76%"
"02/28/2025","6.925","6.929","7.007","6.919","-0.06%"
"02/27/2025","6.929","6.851","6.941","6.851","1.11%"
"02/26/2025","6.853","6.863","6.863","6.852","-0.16%"
"02/25/2025","6.864","6.783","6.864","6.781","1.21%"
"02/24/2025","6.782","6.789","6.789","6.769","-0.09%"
"02/21/2025","6.788","6.770","6.790","6.757","0.28%"
"02/20/2025","6.769","6.846","6.853","6.769","-1.15%"
"02/19/2025","6.848","6.758","6.852","6.758","1.33%"
"02/18/2025","6.758","6.834","6.836","6.757","-1.08%"
"02/17/2025","6.832","6.749","6.838","6.749","1.20%"
"02/14/2025","6.751","6.840","6.844","6.743","-1.29%"
"02/13/2025","6.839","6.832","6.851","6.828","0.10%"
"02/12/2025","6.832","6.807","6.833","6.807","0.37%"
"02/11/2025","6.807","6.832","6.847","6.804","-0.37%"
