"Date","Price","Open","High","Low","Change %"
"08/29/2025","2.900","2.900","2.910","2.890","-0.28%"
"08/28/2025","2.908","2.905","2.915","2.900","-0.34%"
"08/27/2025","2.918","2.925","2.925","2.905","0.17%"
"08/26/2025","2.913","2.925","2.925","2.913","-0.41%"
"08/22/2025","2.925","2.940","2.950","2.920","-0.95%"
"08/21/2025","2.953","2.980","2.980","2.940","-1.40%"
"08/20/2025","2.995","3.120","3.130","2.980","-4.25%"
"08/19/2025","3.128","3.110","3.130","3.110","0.32%"
"08/15/2025","3.118","3.110","3.120","3.110","-0.16%"
"08/14/2025","3.123","3.125","3.135","3.110","-0.32%"
"08/13/2025","3.133","3.125","3.135","3.125","0.26%"
"08/12/2025","3.125","3.140","3.153","3.125","-0.79%"
"08/11/2025","3.150","3.140","3.150","3.140","0.00%"
"08/08/2025","3.150","3.140","3.153","3.140","0.06%"
"08/07/2025","3.148","3.150","3.161","3.140","-0.38%"
"08/06/2025","3.160","3.150","3.163","3.150","0.00%"
"08/05/2025","3.160","3.180","3.190","3.150","-1.03%"
"08/04/2025","3.193","3.220","3.220","3.180","-1.18%"
"08/01/2025","3.231","3.220","3.231","3.220","0.03%"
"07/31/2025","3.230","3.220","3.234","3.220","0.00%"
"07/30/2025","3.230","3.220","3.231","3.220","-0.03%"
"07/29/2025","3.231","3.220","3.234","3.220","-0.06%"
"07/28/2025","3.233","3.220","3.233","3.220","0.12%"
"07/25/2025","3.229","3.220","3.234","3.220","-0.06%"
"07/24/2025","3.231","3.220","3.233","3.220","0.03%"
"07/23/2025","3.230","3.220","3.230","3.220","0.00%"
"07/22/2025","3.230","3.220","3.233","3.218","0.00%"
"07/21/2025","3.230","3.260","3.271","3.220","-1.19%"
"07/18/2025","3.269","3.240","3.270","3.240","0.62%"
"07/17/2025","3.249","3.240","3.251","3.240","0.00%"
"07/16/2025","3.249","3.240","3.251","3.240","-0.03%"
"07/15/2025","3.250","3.240","3.250","3.240","0.00%"
"07/14/2025","3.250","3.240","3.250","3.240","-0.09%"
"07/11/2025","3.253","3.240","3.253","3.240","0.00%"
"07/10/2025","3.253","3.245","3.253","3.240","0.40%"
"07/09/2025","3.240","3.260","3.274","3.240","-1.04%"
"07/08/2025","3.274","3.260","3.274","3.260","1.08%"
"07/07/2025","3.239","3.260","3.265","3.260","-0.12%"
"07/04/2025","3.243","3.260","3.270","3.260","0.15%"
"07/03/2025","3.238","3.260","3.264","3.253","0.43%"
"07/02/2025","3.224","3.270","3.275","3.249","-0.62%"
"07/01/2025","3.244","3.280","3.280","3.269","-0.28%"
"06/30/2025","3.253","3.280","3.290","3.276","-0.09%"
"06/27/2025","3.256","3.284","3.284","3.280","0.03%"
"06/26/2025","3.255","3.290","3.290","3.277","0.03%"
"06/25/2025","3.254","3.320","3.320","3.279","-1.18%"
"06/24/2025","3.293","3.325","3.325","3.311","-0.15%"
"06/23/2025","3.298","3.330","3.330","3.323","-0.18%"
"06/19/2025","3.304","3.329","3.330","3.328","-0.03%"
"06/18/2025","3.305","3.328","3.330","3.328","0.00%"
"06/17/2025","3.305","3.330","3.335","3.330","-0.12%"
"06/16/2025","3.309","3.330","3.344","3.330","0.15%"
"06/13/2025","3.304","3.335","3.340","3.320","-0.33%"
"06/12/2025","3.315","3.335","3.343","3.335","0.00%"
"06/11/2025","3.315","3.325","3.341","3.317","0.52%"
"06/10/2025","3.298","3.310","3.330","3.310","0.24%"
"06/09/2025","3.290","3.315","3.315","3.315","-0.03%"
"06/06/2025","3.291","3.310","3.324","3.310","0.03%"
"06/05/2025","3.290","3.320","3.331","3.310","-0.30%"
"06/04/2025","3.300","3.340","3.349","3.320","-0.57%"
"06/03/2025","3.319","3.340","3.349","3.340","0.09%"
"05/30/2025","3.316","3.340","3.341","3.326","0.18%"
"05/29/2025","3.310","3.287","3.340","3.277","1.69%"
"05/28/2025","3.255","3.220","3.290","3.207","2.20%"
"05/27/2025","3.185","3.229","3.237","3.209","-0.93%"
"05/26/2025","3.215","3.240","3.242","3.237","-0.09%"
"05/23/2025","3.218","3.250","3.250","3.238","-0.19%"
"05/22/2025","3.224","3.260","3.260","3.248","-0.37%"
"05/21/2025","3.236","3.260","3.265","3.260","0.43%"
"05/20/2025","3.222","3.260","3.265","3.247","-0.34%"
"05/19/2025","3.233","3.260","3.260","3.256","0.06%"
"05/16/2025","3.231","3.240","3.260","3.240","0.34%"
"05/15/2025","3.220","3.240","3.245","3.230","0.06%"
"05/14/2025","3.218","3.240","3.245","3.240","-0.28%"
"05/13/2025","3.227","3.210","3.254","3.210","1.54%"
"05/12/2025","3.178","3.210","3.210","3.196","0.19%"
"05/09/2025","3.172","3.197","3.200","3.197","-0.41%"
"05/08/2025","3.185","3.210","3.210","3.210","0.31%"
"05/07/2025","3.175","3.240","3.247","3.197","-1.31%"
"05/06/2025","3.217","3.242","3.242","3.240","0.06%"
"05/05/2025","3.215","3.240","3.242","3.238","0.12%"
"05/02/2025","3.211","3.220","3.240","3.220","0.62%"
"05/01/2025","3.191","3.231","3.231","3.221","-0.74%"
"04/30/2025","3.215","3.240","3.245","3.235","0.06%"
"04/29/2025","3.213","3.240","3.243","3.235","-0.37%"
"04/28/2025","3.225","3.240","3.250","3.230","0.28%"
"04/24/2025","3.216","3.240","3.247","3.240","-0.12%"
"04/23/2025","3.220","3.220","3.255","3.219","0.88%"
"04/22/2025","3.192","3.240","3.240","3.208","-0.28%"
"04/17/2025","3.201","3.240","3.240","3.226","-0.19%"
"04/16/2025","3.207","3.230","3.250","3.230","-0.19%"
"04/15/2025","3.213","3.250","3.263","3.230","-0.65%"
"04/14/2025","3.234","3.230","3.261","3.230","0.75%"
"04/11/2025","3.210","3.250","3.260","3.229","-0.77%"
"04/10/2025","3.235","3.220","3.265","3.220","1.32%"
"04/09/2025","3.193","3.295","3.295","3.208","-2.00%"
"04/08/2025","3.258","3.280","3.320","3.280","0.40%"
"04/07/2025","3.245","3.360","3.360","3.245","-2.70%"
"04/04/2025","3.335","3.450","3.451","3.360","-2.34%"
"04/03/2025","3.415","3.505","3.505","3.440","-1.87%"
"04/02/2025","3.480","3.530","3.530","3.505","-0.43%"
"04/01/2025","3.495","3.530","3.535","3.520","-0.65%"
"03/31/2025","3.518","3.565","3.565","3.530","-0.71%"
"03/28/2025","3.543","3.565","3.568","3.563","0.00%"
"03/27/2025","3.543","3.570","3.581","3.553","0.14%"
"03/26/2025","3.538","3.575","3.575","3.558","-0.42%"
"03/25/2025","3.553","3.565","3.583","3.565","0.23%"
"03/24/2025","3.545","3.565","3.570","3.565","-0.14%"
"03/21/2025","3.550","3.560","3.575","3.560","0.42%"
"03/20/2025","3.535","3.575","3.575","3.560","-1.12%"
"03/19/2025","3.575","3.575","3.575","3.575","0.85%"
"03/18/2025","3.545","3.573","3.580","3.560","-0.23%"
"03/17/2025","3.553","3.560","3.583","3.560","0.14%"
"03/14/2025","3.548","3.545","3.573","3.535","0.80%"
"03/13/2025","3.520","3.525","3.545","3.520","0.86%"
"03/12/2025","3.490","3.520","3.533","3.513","0.14%"
"03/11/2025","3.485","3.540","3.540","3.508","-0.51%"
"03/10/2025","3.503","3.560","3.560","3.525","-0.48%"
"03/07/2025","3.520","3.590","3.590","3.545","-1.12%"
"03/06/2025","3.560","3.565","3.590","3.560","0.71%"
"03/05/2025","3.535","3.535","3.569","3.534","0.60%"
"03/04/2025","3.514","3.555","3.555","3.530","-0.57%"
"03/03/2025","3.534","3.550","3.559","3.545","0.66%"
"02/28/2025","3.511","3.625","3.628","3.536","-2.20%"
"02/27/2025","3.590","3.630","3.634","3.615","-0.53%"
"02/26/2025","3.609","3.640","3.640","3.625","0.06%"
"02/25/2025","3.607","3.660","3.660","3.632","-0.44%"
"02/24/2025","3.623","3.660","3.660","3.648","-0.14%"
"02/21/2025","3.628","3.650","3.661","3.648","0.08%"
"02/20/2025","3.625","3.640","3.660","3.630","0.06%"
"02/19/2025","3.623","3.645","3.648","3.610","0.19%"
"02/18/2025","3.616","3.650","3.657","3.631","-0.11%"
"02/17/2025","3.620","3.630","3.650","3.618","0.75%"
"02/14/2025","3.593","3.640","3.640","3.618","-0.61%"
"02/13/2025","3.615","3.630","3.673","3.630","0.08%"
"02/12/2025","3.612","3.610","3.640","3.605","0.61%"
"02/11/2025","3.590","3.630","3.636","3.605","-0.55%"
"02/10/2025","3.610","3.615","3.645","3.615","0.53%"
"02/07/2025","3.591","3.560","3.620","3.560","1.44%"
"02/05/2025","3.540","3.600","3.600","3.545","-0.67%"
"02/04/2025","3.564","3.600","3.600","3.585","-0.53%"
"02/03/2025","3.583","3.650","3.650","3.588","-0.86%"
"01/31/2025","3.614","3.680","3.680","3.639","-1.66%"
"01/30/2025","3.675","3.675","3.675","3.675","0.55%"
"01/29/2025","3.655","3.715","3.715","3.675","-1.30%"
"01/28/2025","3.703","3.703","3.703","3.703","-0.54%"
"01/27/2025","3.723","3.723","3.723","3.723","-0.19%"
"01/24/2025","3.730","3.730","3.730","3.730","0.13%"
"01/23/2025","3.725","3.725","3.725","3.725","0.40%"
"01/22/2025","3.710","3.770","3.770","3.725","-0.80%"
"01/21/2025","3.740","3.780","3.780","3.760","-0.40%"
"01/20/2025","3.755","3.780","3.787","3.780","0.00%"
"01/17/2025","3.755","3.760","3.788","3.760","0.54%"
"01/16/2025","3.735","3.785","3.785","3.730","-0.98%"
"01/15/2025","3.772","3.745","3.797","3.745","1.43%"
"01/14/2025","3.719","3.650","3.748","3.642","2.51%"
"01/13/2025","3.628","3.635","3.656","3.635","0.42%"
"01/10/2025","3.613","3.635","3.641","3.635","-0.06%"
"01/09/2025","3.615","3.665","3.670","3.635","-0.82%"
"01/08/2025","3.645","3.645","3.678","3.645","0.55%"
"01/07/2025","3.625","3.645","3.653","3.645","0.00%"
"01/06/2025","3.625","3.645","3.650","3.645","0.14%"
"01/03/2025","3.620","3.655","3.655","3.645","-0.96%"
"12/31/2024","3.655","3.655","3.655","3.655","-0.41%"
"12/30/2024","3.670","3.695","3.695","3.695","-0.68%"
"12/27/2024","3.695","3.695","3.695","3.695","0.00%"
"12/24/2024","3.695","3.695","3.695","3.695","0.43%"
"12/23/2024","3.679","3.720","3.730","3.695","-1.10%"
"12/20/2024","3.720","3.720","3.720","3.720","-0.27%"
"12/19/2024","3.730","3.730","3.730","3.730","-1.06%"
"12/18/2024","3.770","3.798","3.808","3.790","-0.34%"
"12/17/2024","3.783","3.790","3.808","3.780","0.34%"
"12/16/2024","3.770","3.780","3.790","3.780","0.00%"
"12/13/2024","3.770","3.780","3.790","3.780","0.40%"
"12/12/2024","3.755","3.755","3.755","3.755","0.72%"
"12/11/2024","3.728","3.790","3.790","3.751","-0.59%"
"12/10/2024","3.750","3.800","3.800","3.775","-0.87%"
"12/09/2024","3.783","3.800","3.808","3.790","0.24%"
"12/06/2024","3.774","3.810","3.820","3.799","-0.94%"
"12/05/2024","3.810","3.810","3.810","3.810","-0.37%"
"12/04/2024","3.824","3.850","3.855","3.833","-0.57%"
"12/03/2024","3.846","3.846","3.846","3.846","0.18%"
"12/02/2024","3.839","3.840","3.864","3.830","0.29%"
"11/29/2024","3.828","3.830","3.853","3.828","0.60%"
"11/28/2024","3.805","3.840","3.840","3.820","0.05%"
"11/27/2024","3.803","3.788","3.880","3.773","1.39%"
"11/26/2024","3.751","3.833","3.833","3.773","-1.21%"
"11/25/2024","3.797","3.930","3.930","3.800","-2.44%"
"11/22/2024","3.892","3.970","3.970","3.917","-1.09%"
"11/21/2024","3.935","3.970","3.970","3.960","-0.88%"
"11/20/2024","3.970","3.970","3.970","3.970","0.00%"
"11/19/2024","3.970","4.050","4.050","3.995","-1.19%"
"11/18/2024","4.018","4.080","4.080","4.040","-0.79%"
"11/15/2024","4.050","4.085","4.100","4.050","-0.25%"
"11/14/2024","4.060","4.125","4.125","4.085","-0.98%"
"11/13/2024","4.100","4.040","4.130","4.040","2.12%"
"11/12/2024","4.015","4.018","4.040","4.018","0.55%"
"11/11/2024","3.993","3.983","4.018","3.970","0.81%"
"11/08/2024","3.961","4.013","4.013","3.970","-0.75%"
"11/07/2024","3.991","3.955","4.016","3.941","1.86%"
"11/06/2024","3.918","3.840","3.967","3.835","2.62%"
"11/05/2024","3.818","3.850","3.864","3.837","-0.52%"
"11/04/2024","3.838","3.850","3.863","3.850","-10.33%"
"11/01/2024","4.280","4.330","4.342","4.299","-0.58%"
"10/31/2024","4.305","4.330","4.338","4.327","0.07%"
"10/30/2024","4.302","4.327","4.330","4.327","0.21%"
"10/29/2024","4.293","4.350","4.360","4.318","-0.62%"
"10/24/2024","4.320","4.367","4.367","4.345","-0.46%"
"10/22/2024","4.340","4.391","4.392","4.365","-1.00%"
"10/21/2024","4.384","4.384","4.384","4.384","-0.02%"
"10/18/2024","4.385","4.385","4.385","4.385","0.14%"
"10/17/2024","4.379","4.379","4.379","4.379","0.44%"
"10/16/2024","4.360","4.440","4.440","4.384","-1.16%"
"10/15/2024","4.411","4.460","4.465","4.435","-0.54%"
"10/14/2024","4.435","4.480","4.484","4.460","-1.00%"
"10/11/2024","4.480","4.480","4.480","4.480","0.67%"
"10/10/2024","4.450","4.480","4.480","4.480","-0.09%"
"10/09/2024","4.454","4.560","4.561","4.478","-1.79%"
"10/08/2024","4.535","4.560","4.561","4.559","0.11%"
"10/07/2024","4.530","4.560","4.560","4.554","-0.04%"
"10/04/2024","4.532","4.560","4.570","4.555","0.00%"
"10/03/2024","4.532","4.560","4.565","4.554","0.04%"
"10/02/2024","4.530","4.610","4.610","4.555","-1.09%"
"10/01/2024","4.580","4.630","4.631","4.605","-0.69%"
"09/30/2024","4.612","4.630","4.637","4.623","0.26%"
"09/27/2024","4.600","4.630","4.630","4.625","-0.65%"
"09/26/2024","4.630","4.630","4.630","4.630","-0.22%"
"09/25/2024","4.640","4.660","4.660","4.654","0.22%"
"09/24/2024","4.630","4.680","4.680","4.655","-0.43%"
"09/23/2024","4.650","4.700","4.700","4.675","-1.06%"
"09/20/2024","4.700","4.700","4.700","4.700","0.00%"
"09/19/2024","4.700","4.700","4.700","4.700","0.43%"
"09/18/2024","4.680","4.710","4.710","4.700","-0.64%"
"09/17/2024","4.710","4.710","4.710","4.710","0.53%"
"09/16/2024","4.685","4.770","4.770","4.710","-1.29%"
"09/13/2024","4.746","4.770","4.772","4.770","0.02%"
"09/12/2024","4.745","4.770","4.771","4.770","0.04%"
"09/11/2024","4.743","4.770","4.770","4.764","-0.04%"
"09/10/2024","4.745","4.770","4.771","4.764","0.00%"
"09/09/2024","4.745","4.790","4.792","4.769","-0.42%"
"09/06/2024","4.765","4.790","4.791","4.789","-0.02%"
"09/05/2024","4.766","4.805","4.805","4.790","-0.27%"
"09/04/2024","4.779","4.805","4.805","4.797","-0.02%"
"09/03/2024","4.780","4.805","4.809","4.804","-0.04%"
"09/02/2024","4.782","4.805","4.814","4.805","0.02%"
"08/30/2024","4.781","4.805","4.810","4.805","0.02%"
"08/29/2024","4.780","4.805","4.806","4.805","0.02%"
"08/28/2024","4.779","4.805","4.809","4.804","0.00%"
"08/27/2024","4.779","4.805","4.806","4.803","0.06%"
"08/26/2024","4.776","4.810","4.810","4.799","-0.15%"
"08/23/2024","4.783","4.810","4.823","4.808","-0.04%"
"08/22/2024","4.785","4.790","4.820","4.790","0.23%"
"08/21/2024","4.774","4.790","4.800","4.790","0.17%"
"08/20/2024","4.766","4.790","4.791","4.788","0.02%"
"08/19/2024","4.765","4.790","4.796","4.789","-0.15%"
"08/16/2024","4.772","4.790","4.797","4.790","0.15%"
"08/15/2024","4.765","4.850","4.850","4.790","-1.26%"
"08/14/2024","4.826","4.920","4.920","4.850","-1.43%"
"08/13/2024","4.896","4.900","4.930","4.896","0.43%"
"08/12/2024","4.875","4.900","4.901","4.890","0.06%"
"08/09/2024","4.872","4.900","4.914","4.890","0.00%"
"08/08/2024","4.872","4.960","4.960","4.892","-1.52%"
"08/07/2024","4.947","4.850","4.972","4.850","2.49%"
"08/06/2024","4.827","4.830","4.864","4.830","0.25%"
"08/05/2024","4.815","5.000","5.000","4.830","-3.43%"
"08/02/2024","4.986","5.080","5.080","4.999","-1.85%"
"08/01/2024","5.080","5.080","5.080","5.080","0.10%"
"07/31/2024","5.075","5.100","5.110","5.098","0.00%"
"07/30/2024","5.075","5.120","5.120","5.100","-0.39%"
"07/29/2024","5.095","5.140","5.140","5.120","-0.39%"
"07/26/2024","5.115","5.140","5.140","5.140","0.00%"
"07/25/2024","5.115","5.150","5.180","5.140","-0.39%"
"07/24/2024","5.135","5.185","5.195","5.150","-1.15%"
"07/23/2024","5.195","5.180","5.195","5.180","0.58%"
"07/22/2024","5.165","5.175","5.185","5.175","-0.06%"
"07/19/2024","5.168","5.175","5.175","5.168","0.10%"
"07/18/2024","5.163","5.175","5.188","5.173","0.00%"
"07/17/2024","5.163","5.175","5.188","5.163","0.06%"
"07/16/2024","5.160","5.175","5.188","5.160","0.00%"
"07/15/2024","5.160","5.200","5.210","5.170","-0.35%"
"07/12/2024","5.178","5.230","5.230","5.200","-0.80%"
"07/11/2024","5.220","5.230","5.240","5.230","0.13%"
"07/10/2024","5.213","5.380","5.390","5.220","-2.89%"
"07/09/2024","5.368","5.380","5.400","5.368","0.24%"
"07/08/2024","5.355","5.380","5.380","5.378","0.00%"
"07/05/2024","5.355","5.380","5.383","5.378","0.00%"
"07/04/2024","5.355","5.410","5.420","5.378","-0.61%"
"07/03/2024","5.388","5.420","5.425","5.410","-0.09%"
"07/02/2024","5.393","5.430","5.435","5.415","6.79%"
"07/01/2024","5.050","5.100","5.102","5.080","-6.48%"
"06/27/2024","5.400","5.405","5.425","5.403","0.37%"
"06/26/2024","5.380","5.405","5.420","5.403","-0.06%"
"06/25/2024","5.383","5.405","5.420","5.405","-0.09%"
"06/24/2024","5.388","5.405","5.420","5.395","0.00%"
"06/21/2024","5.388","5.405","5.420","5.405","0.15%"
"06/20/2024","5.380","5.410","5.420","5.390","-0.15%"
"06/19/2024","5.388","5.410","5.420","5.403","0.00%"
"06/18/2024","5.388","5.410","5.420","5.400","0.09%"
"06/17/2024","5.383","5.410","5.420","5.403","-0.15%"
"06/14/2024","5.391","5.430","5.435","5.410","-0.35%"
"06/13/2024","5.410","5.430","5.435","5.420","0.17%"
"06/12/2024","5.401","5.430","5.432","5.420","-0.20%"
"06/11/2024","5.412","5.430","5.439","5.420","0.13%"
"06/10/2024","5.405","5.430","5.430","5.420","0.19%"
"06/07/2024","5.395","5.430","5.430","5.418","-0.64%"
"06/06/2024","5.430","5.430","5.430","5.430","0.41%"
"06/05/2024","5.408","5.410","5.433","5.410","0.43%"
"06/04/2024","5.385","5.390","5.413","5.390","0.37%"
"05/31/2024","5.365","5.390","5.393","5.390","-0.46%"
"05/30/2024","5.390","5.390","5.390","5.390","0.60%"
"05/29/2024","5.358","5.380","5.390","5.380","0.09%"
"05/28/2024","5.353","5.360","5.383","5.358","0.38%"
"05/27/2024","5.333","5.390","5.390","5.358","-0.65%"
"05/24/2024","5.368","5.410","5.420","5.390","-0.37%"
"05/23/2024","5.388","5.380","5.413","5.380","0.43%"
