"Date","Price","Open","High","Low","Change %"
"08/29/2025","5.666","5.598","5.666","5.558","0.46%"
"08/28/2025","5.640","5.577","5.640","5.577","1.13%"
"08/27/2025","5.577","5.577","5.577","5.577","-0.29%"
"08/26/2025","5.593","5.587","5.593","5.577","-0.32%"
"08/25/2025","5.611","5.607","5.611","5.587","-0.43%"
"08/22/2025","5.635","5.576","5.635","5.576","1.24%"
"08/21/2025","5.566","5.697","5.697","5.533","-1.10%"
"08/20/2025","5.628","5.520","5.628","5.473","0.86%"
"08/19/2025","5.580","5.545","5.580","5.505","-0.25%"
"08/18/2025","5.594","5.530","5.594","5.499","1.16%"
"08/15/2025","5.530","5.530","5.530","5.530","0.56%"
"08/14/2025","5.499","5.579","5.691","5.474","-1.54%"
"08/13/2025","5.585","5.519","5.585","5.499","0.83%"
"08/12/2025","5.539","5.556","5.615","5.519","0.11%"
"08/11/2025","5.533","5.549","5.556","5.430","-2.40%"
"08/08/2025","5.669","5.500","5.669","5.467","1.36%"
"08/07/2025","5.593","5.572","5.593","5.501","0.05%"
"08/06/2025","5.590","5.510","5.590","5.510","1.12%"
"08/05/2025","5.528","5.466","5.549","5.439","0.44%"
"08/04/2025","5.504","5.569","5.607","5.467","-0.63%"
"08/01/2025","5.539","5.548","5.570","5.539","-0.63%"
"07/31/2025","5.574","5.656","5.656","5.539","-0.11%"
"07/30/2025","5.580","5.504","5.580","5.504","1.47%"
"07/29/2025","5.499","5.570","5.570","5.499","-1.11%"
"07/28/2025","5.561","5.535","5.570","5.535","-0.89%"
"07/25/2025","5.611","5.541","5.611","5.536","0.34%"
"07/24/2025","5.592","5.559","5.592","5.542","-0.66%"
"07/23/2025","5.629","5.534","5.629","5.534","0.57%"
"07/22/2025","5.597","5.546","5.597","5.536","-0.23%"
"07/21/2025","5.610","5.550","5.610","5.536","1.52%"
"07/18/2025","5.526","5.559","5.599","5.526","0.05%"
"07/17/2025","5.523","5.567","5.567","5.523","-0.81%"
"07/16/2025","5.568","5.546","5.568","5.532","-0.25%"
"07/15/2025","5.582","5.550","5.583","5.526","1.82%"
"07/14/2025","5.482","5.560","5.561","5.431","0.68%"
"07/11/2025","5.445","5.544","5.701","5.445","-1.20%"
"07/10/2025","5.511","5.545","5.565","5.511","-1.34%"
"07/09/2025","5.586","5.606","5.606","5.540","1.36%"
"07/08/2025","5.511","5.521","5.533","5.511","-0.34%"
"07/07/2025","5.530","5.533","5.538","5.494","1.10%"
"07/04/2025","5.470","5.532","5.564","5.489","-0.36%"
"07/03/2025","5.490","5.656","5.656","5.513","-0.36%"
"07/02/2025","5.510","5.515","5.542","5.501","0.18%"
"07/01/2025","5.500","5.565","5.577","5.515","-0.72%"
"06/30/2025","5.540","5.517","5.565","5.502","0.73%"
"06/27/2025","5.500","5.568","5.604","5.521","-0.90%"
"06/26/2025","5.550","5.557","5.576","5.557","0.18%"
"06/25/2025","5.540","5.555","5.563","5.436","1.65%"
"06/24/2025","5.450","5.473","5.486","5.419","0.55%"
"06/23/2025","5.420","5.468","5.509","5.440","0.18%"
"06/20/2025","5.410","5.465","5.489","5.429","-0.37%"
"06/19/2025","5.430","5.473","5.585","5.435","-0.73%"
"06/18/2025","5.470","5.515","5.516","5.473","-0.73%"
"06/17/2025","5.510","5.488","5.533","5.431","0.18%"
"06/16/2025","5.500","5.497","5.523","5.478","0.55%"
"06/13/2025","5.470","5.577","5.577","5.467","-0.18%"
"06/12/2025","5.480","5.500","5.616","5.423","0.00%"
"06/11/2025","5.480","5.409","5.507","5.351","2.81%"
"06/10/2025","5.330","5.377","5.425","5.354","-0.19%"
"06/09/2025","5.340","5.446","5.503","5.359","-1.48%"
"06/06/2025","5.420","5.557","5.587","5.444","-1.63%"
"06/05/2025","5.510","5.585","5.695","5.530","-1.25%"
"06/04/2025","5.580","5.597","5.604","5.585","-0.18%"
"06/03/2025","5.590","5.614","5.614","5.584","-0.18%"
"06/02/2025","5.600","5.644","5.645","5.614","-0.53%"
"05/30/2025","5.630","5.601","5.650","5.585","0.72%"
"05/29/2025","5.590","5.602","5.711","5.581","-0.71%"
"05/28/2025","5.630","5.630","5.668","5.582","0.00%"
"05/27/2025","5.630","5.690","5.690","5.600","-0.35%"
"05/26/2025","5.650","5.662","5.709","5.541","2.36%"
"05/23/2025","5.520","5.663","5.769","5.520","-5.33%"
"05/16/2025","5.831","5.878","5.878","5.808","0.00%"
"05/15/2025","5.831","5.878","5.878","5.808","-0.77%"
"05/14/2025","5.876","5.922","5.922","5.864","-0.69%"
"05/13/2025","5.917","5.921","5.967","5.887","-0.84%"
"05/12/2025","5.967","6.064","6.064","5.886","-0.48%"
"05/08/2025","5.996","6.080","6.080","5.996","1.75%"
"05/07/2025","5.893","5.962","5.962","5.893","-0.42%"
"05/06/2025","5.918","5.950","5.950","5.918","0.48%"
"05/05/2025","5.890","5.971","5.971","5.949","-1.01%"
"05/02/2025","5.950","6.037","6.037","5.959","0.17%"
"04/30/2025","5.940","6.023","6.056","5.973","0.00%"
"04/29/2025","5.940","6.016","6.016","5.999","-0.67%"
"04/28/2025","5.980","6.031","6.031","5.995","0.34%"
"04/25/2025","5.960","6.063","6.063","5.976","-0.17%"
"04/24/2025","5.970","5.995","5.995","5.977","-0.17%"
"04/23/2025","5.980","6.038","6.038","5.995","-0.17%"
"04/22/2025","5.990","6.026","6.026","5.999","0.00%"
"04/21/2025","5.990","6.057","6.057","6.041","-0.50%"
"04/17/2025","6.020","6.067","6.073","6.030","-0.66%"
"04/16/2025","6.060","6.117","6.117","6.053","-1.46%"
"04/15/2025","6.150","6.158","6.202","6.100","0.00%"
"04/11/2025","6.150","6.210","6.241","6.104","-0.49%"
"04/09/2025","6.180","6.300","6.300","6.187","-1.12%"
"04/08/2025","6.250","6.294","6.294","6.258","-0.16%"
"04/07/2025","6.260","6.292","6.292","6.266","0.00%"
"04/04/2025","6.260","6.332","6.332","6.269","-0.48%"
"04/03/2025","6.290","6.336","6.336","6.295","-0.47%"
"04/02/2025","6.320","6.447","6.447","6.313","-1.10%"
"03/28/2025","6.390","6.527","6.527","6.403","-1.24%"
"03/27/2025","6.470","6.486","6.496","6.476","-0.15%"
"03/26/2025","6.480","6.514","6.514","6.478","-0.15%"
"03/25/2025","6.490","6.582","6.582","6.504","0.15%"
"03/24/2025","6.480","6.519","6.519","6.489","-0.15%"
"03/21/2025","6.490","6.577","6.577","6.503","-0.31%"
"03/20/2025","6.510","6.574","6.574","6.515","-0.76%"
"03/19/2025","6.560","6.577","6.577","6.567","0.00%"
"03/18/2025","6.560","6.599","6.599","6.569","0.00%"
"03/17/2025","6.560","6.611","6.611","6.573","-0.15%"
"03/13/2025","6.570","6.608","6.620","6.580","-0.15%"
"03/12/2025","6.580","6.598","6.598","6.588","0.00%"
"03/11/2025","6.580","6.595","6.595","6.586","0.00%"
"03/10/2025","6.580","6.588","6.603","6.583","0.92%"
"03/07/2025","6.520","6.581","6.581","6.573","-0.46%"
