"Date","Price","Open","High","Low","Change %"
"08/29/2025","4.7130","4.7020","4.7450","4.6980","0.23%"
"08/28/2025","4.7020","4.7210","4.7400","4.6920","-0.57%"
"08/27/2025","4.7290","4.7610","4.7660","4.7120","-0.02%"
"08/26/2025","4.7300","4.7290","4.7770","4.7270","0.90%"
"08/22/2025","4.6880","4.7320","4.7740","4.6850","-0.85%"
"08/21/2025","4.7280","4.6720","4.7510","4.6720","1.16%"
"08/20/2025","4.6740","4.7290","4.7550","4.6710","-0.95%"
"08/19/2025","4.7190","4.7310","4.7670","4.7140","-0.23%"
"08/18/2025","4.7300","4.7090","4.7650","4.6590","0.60%"
"08/15/2025","4.7020","4.6330","4.7080","4.6330","1.40%"
"08/14/2025","4.6370","4.5830","4.6520","4.5730","0.96%"
"08/13/2025","4.5930","4.6060","4.6230","4.5800","-0.54%"
"08/12/2025","4.6180","4.5850","4.6480","4.5850","1.18%"
"08/11/2025","4.5640","4.5860","4.5870","4.5480","-0.85%"
"08/08/2025","4.6030","4.5660","4.6130","4.5610","1.03%"
"08/07/2025","4.5560","4.5300","4.5970","4.5130","0.84%"
"08/06/2025","4.5180","4.5470","4.5810","4.5020","0.04%"
"08/05/2025","4.5160","4.5110","4.5450","4.4950","0.09%"
"08/04/2025","4.5120","4.5280","4.5650","4.4960","-0.18%"
"08/01/2025","4.5200","4.6170","4.6530","4.5030","-1.14%"
"07/31/2025","4.5720","4.5630","4.6070","4.5560","-0.52%"
"07/30/2025","4.5960","4.6180","4.6260","4.5750","-0.50%"
"07/29/2025","4.6190","4.6490","4.6940","4.6070","-0.60%"
"07/28/2025","4.6470","4.6280","4.6650","4.6020","0.50%"
"07/25/2025","4.6240","4.6340","4.6720","4.6210","0.06%"
"07/24/2025","4.6210","4.6410","4.6800","4.6110","-0.45%"
"07/23/2025","4.6420","4.6120","4.6500","4.5980","1.58%"
"07/22/2025","4.5700","4.6000","4.6540","4.5630","-0.72%"
"07/21/2025","4.6030","4.6580","4.6580","4.5990","-1.48%"
"07/18/2025","4.6720","4.6760","4.6960","4.6530","-0.06%"
"07/17/2025","4.6750","4.6600","4.6820","4.6370","0.75%"
"07/16/2025","4.6400","4.6550","4.6890","4.6130","0.35%"
"07/15/2025","4.6240","4.5900","4.6590","4.5560","0.67%"
"07/14/2025","4.5930","4.6260","4.6460","4.5910","-0.80%"
"07/11/2025","4.6300","4.6020","4.6450","4.5840","0.76%"
